tweets,sentiment
did not get to see drag me to hell   maybe next weekend.,0
"All of the animals at the Wild Animal Park look like Rocky to me  I miss you puppy! (Not you, Troy. Stop reading this)",0
"people are people and sometimes, we change our minds. ",0
Headed to work ,0
Going to work until 8...still phoneless!! It says its in grand prairie..why cant I just go pick it up! ,0
I wanna leave chaffey college. Its boring. ,0
Shower time! I hate Lathrop!! ,0
Trying this hair thing. If it doesnt work... well fail. ,0
"well today was a shitty day of chillen, cold nd raining day  &quot;_&quot;",0
I wish I was loved the way I needed to be. ,0
No Doubt rocked. I thought I'd never get to see them live. ,0
@tommcfly it's @keren4562 i so sorry! so so so sorry! plz plz plz forgive me! i did'nt ment. im so stupid! im so sorry! ,0
"@ladyleolove nah no nerves hit,seems ur trying to hve a battle of the witts with me, I'd love to keep going all nite, bt ur unarm'd ",0
"I am awake and I dislike it. Sick as a dog, work in three hours. ",0
Has been crap today.  Will never lose anymore weight at this rate ,0
"need to save up for this sexaii $70 dress... gosh! like im ever gonna get that money, with grace's farewell coming up ",0
"@Ingvild1211 if coffee is more important, i understand...  jk",0
@lipmag aww they shut down  they've got stuff on the ozco website yay!,0
@moratorium you really need some luck your way ,0
"i am soooo bored revising for my spanish exam tomorrow! 9:30 in the morning, il still be half asleep! haha ",0
Ive been walking around in heels all day. ouch.  banque over. back to dorms to pack. ,0
You still haven't written back.    Are you in church or something?  Or just sleeping?,0
Gots Golf in the morning. I love the sport but i can go golfing as much as everyone wants me to ,0
three out of the six cases are from my beloved alma mater  http://bit.ly/12aAgR,0
My muscles are very sore ,0
"@BridalGlam hahah,something wrong with the icon thingy,I tried to put again now cannot see at all ",0
I swear I need 2 stop twitterin when im walkin on these jagged ass sidewalks. I keep trippin and my open toe sandals dnt protect my feet ,0
@heathfries aw Heather what's wrong? ,0
ARGHHHH...have misplaced my latest draft of the comedy show Ive been writing!!!!!! Think I need a break ,0
headache ,0
much to tired. concidering going to bed already. ,0
i want holiday so badly ,0
"@dannybelize oh  well maybe July 30th,who knows,random date that came to mind",0
i'm gonna be a good girl and stay at my dorm doing my reading and will not go to the banjo-playing guy's house ,0
@theofficialdani you need to come back to tv....we all miss you ,0
@lovelylaura1982 my fave 2 won't get a look in  but I really hope Mikey sings more as well as Steo &amp; Ro. but we'll have to wait &amp; see xx,0
@daw69 @loribartolozzi @sarah_janes @deenahagen I had a M&amp;G dream last night!!!  I was late for the M&amp;G and almost didn't make it....,0
@larissarosa I think the deal is in the USA only. Sorry ,0
"Hospitals unnerve me  ~  waiting for the Doc, flipping thru magazines  ~  ",0
again stuck at home unable to play outside!!  but nearly finished  so soon will be freeeeeee!!,0
@lisibo out O2 shop no stock till next week ,0
"@axing balai, bintan, moro already, when is my hometown turn, ",0
I am burnt on only one side of my body  why didn't I flip?,0
"Ian Crawford left The Cab, apparently.  kinda bummed.",0
At Joanna baby shower &amp; some how its managed to be more boring then Lici's &amp; Didi's combined ,0
@leylacarter Me gusta Twittear dejameeeeeeeee ,0
"@bjornyeo yeah  it's way more fun being &quot;hot, hot, hot&quot; in Boracay than Sg",0
"@staceyclarkin More than welcome...would love to do more physically, but family life doesn't allow ",0
had to go to mass so i missed the last 3 acts  but il see them again on youtube!,0
This java assignment has really got me down.  have to make a minesweeper game. I now go to bed defeated.  Sigh. I need help. ,0
I'm watching Jon &amp; Kate and they're breaking my heart ,0
Gosh there is nothing on tv ,0
"@artistic_dreams, wow! Kind of funny but I have that same problem. I drive any way... ",0
Is Wondering How @Friendtasia Is ,0
working on a sunny sunday for OWP ,0
I wanna sleep but I need to study literature! AAAAAAH! ,0
Had a little accident. My big toe is incredibly injured but safe from being completely cut-off. ,0
I'm having my final day with my school given laptop. ,0
has a head ache and has to go to work... ,0
@LiesThatBlind Uh-Oh. ,0
miss school already...  i wanna go to school and listen to all the business things and do business test and see all my classmates!! ,0
"Lakers is the champion...  How I wish, it was Magic!!!!",0
"The trainers just brought out a box of mice for rehearsal tonight, but this is a bird / hawk show... I wonder about the fate of the mice. ",0
Going to bed now see you in two hours. ,0
i'm looking forward to manchester 2moz night . working in the morn tho....working on my birthday!!!! ,0
@hyperglobalmega I was asleep by the time you sent that message. ,0
"starting to feel quite depressed, it will be better when I can go home but that is two weeks away ",0
Cannot get up this morn. Must be the thought of an 8am-6pm day and 2 peoples jobs in one today ,0
@MattiaRenee aw poor baby all that 2nd hand smoke! ,0
Commercials are soooo annoyingggggg ,0
I can't fall asleep ,0
"Visiting my Pappa...I miss him pretty bad, I need to visit him more often ",0
En route to Miami...no Cuban coffee this trip though... ,0
Hmmmmm  why are you leaving me again? Choked for sure,0
@maryangel200 I noticed... I'm bored ,0
@CinnamonCloud nope!  can't get a signal... might have to rethink! lol ,0
"WTF !!  The weather forecast for tonight is 'Periods of rain mixed with light snow. '  - It is June 5th,  FFS     I really need to move!",0
@youngQ I think we brokeded twitter I couldn't get it to pull up either ,0
@EmmaGx hah no worries: I'm actually seriously angry that they've ruined a show I used to follow almost all the time ,0
all the managers are gone today!!! YaY! i think i kind of miss them all ,0
Clocks &amp; Speed Of Sound by Coldplay brings back memories of Barrie/Wasaga and when I stayed there most of the time in the summers ,0
"@JoliOwave Awwww  I wish I could b there 2 take care of u...Prepare u an icepack, turn on ur fav movie, n give u a nice massage...",0
please fix yourself computer  please?,0
I'm so angry at myself. Why didn't I do well at that interview? I blew it up ,0
@MANGOMIGHTYWOO I can't come seeee yoouu today. My Mom is being bitchy because she has to work at 12 and shes making me to chores. ,0
@BuildsBlog Just found out it's currently not available though  Follow @Mobigame for updates,0
Lovely day and still nothing to do ,0
@mileycyrus miley!luv you so muchhh! last day i hear you on hitz.fm from malaysia rite? plz reply me~i really hope  sry4mybrokenenglish,0
 Too Emotional right noww,0
@lesanto No way! I'm incredibly surprised to hear that! I never met a hostile Aussie - that's very surprising and saddening ,0
I really wish I had had nothing to do with the broken glass. ,0
Finally relaxin with my sweetheart..back to work tomorrow ,0
The ONLY negative about my new Panera office? The elevator music...snore. Kind of annoying actually. Forgot headphones ,0
another long day with schoolwork ,0
"I never thought that everything wud end this way, you can take a blue sky and turn it grey, I swore to u that i wud do my best to change. ",0
@optiv_flatworms i would miss you ,0
I want to see Alice in Chains in the 90's  &lt;3,0
@sowrongitsjason OHMY who was she? I am soooooo jelous!  ahh like send te song to her?,0
"@nkotb Okay, so I liked the show. Enjoy it a lot but why no FTM? ",0
@_danisixteenth i r bored and i got a exam everyday 4 the next 3 days then one on monday i dotn wanna ,0
@geri1980 upsetting seeing as i payed for flights and booked hotel  ..... on a happy note i love The Zoo too! the pandas were gorgeous !,0
@tWin_1 Aww man   I forgot....why are u overseas again?? When can you come back?,0
need to find a beauty school student to clip my ends.  might have to take off a few inches by now ,0
Supposed to be having a drug test but I'm having performance issues.  ,0
Ready for bed early...My neck hurts so bad.. ,0
"@MGiraudOfficial It's not ready, yet ",0
@NikkiPilkington Your advice and services are useful but your OVERtweeting is beginning to make me want to UNfollow ,0
", cuzzy just called, they're going to watch a movie. jingyi's staying at home  ;( ",0
"Up, dressed, taken Hattie to school, now pegging out washing n tidying up ",0
I just went to google something then forgot what it was I was going to google ,0
Had dinner at the Firehouse in Old Sacto on Tuesday. Delta King was not running. ,0
injured my knee doing Race 4 Life  worried it won't be ok for L2B &amp; more importantly team rounders on the 23rd  - pass the Ibuprofen!,0
I think I killed outlook ,0
"Wanting to do my lifes work (massage) but cannot due to slipped disc. Basement flooded last night, lots of work. Strained back- AGAIN ",0
I think I might be getting sick. ,0
"Omg! Tomorow is the Lakers parade! Who's going? Shit! I don't think I can go folks. I don't have a ride. Man, I'm pissed now. ",0
One down fall.. Someone who I thought was my close friend us loosing me and my faith and trust. ,0
you're my summer in the middle of winter. I miss you my Donkey  I miss you so much :'(,0
So I'm in the barbershop and I see this  .....  http://twitpic.com/7y40y,0
"http://twitpic.com/7k6qh - I fell asleep, waiting for your arrival... ",0
A day of back to back meetings ,0
Several beers turned into a lot of beers and now ma heeed hurts !!! ,0
@mbreinholt ohhh hiking *jealous*... I don't get out enough. I'm speeding through my morning trying to put a proposal together ,0
Headache from listening to music. What has this world come to? ,0
stoped broadcasting on blogtv coz they all left  and was on my own and one one came any way xD,0
Chevy is at the vet  poor lil girl xx http://apps.facebook.com/dogbook/profile/view/5914914,0
@joek949 lol i forgot to post up my cheesy song! ,0
@KylieLovesMcfly i just got back from the vet..lily is very sick..she isnt going to make it ,0
@Liljudy95 Aww Whoever Anita Lazo Was Im Sure She Was Nice  RIP Anita . Sowwie Judy ,0
went to church with my friend kendrick this morning then hung out at his house w/ his fam and now im at home bored out of my mind ,0
At the doctors office once again... Sinus Specialist this time. Can't a girl get a break? ,0
I go back home to my condo and my bff goes back home to the bus on the road ,0
Relaxing before its time to go to work ,0
"Just picked up my supply of Avon catalogs - Nice, box left in the rain ",0
Ouch! My muscles hurt after the ladiesrun yesterday ,0
@PandaMayhem Well at least I got one of them! the site it still down   Thanks though!,0
duunw how to use this thing ,0
drew went to new caledonia ? on saturday ,0
mondays suck ,0
"@ronnietucker I really want a new game but can't decide between Ghostbusters, Prototype, inFamous, Red Faction: Guerrilla, or L4D. ",0
"@laurapearl ok, you win. or lose, as it appears. ",0
Good! luck you! I want new shoes  Ly x,0
"took a day off from school, not feeling well  gosh, it's horrible weather outside too XD",0
"That's a nasty sounding cat fight outside. I think pudding is involved  I'm going to have to put my hatred for him aside, hope he's ok!",0
